Year,Month,Week,Rank,Title,Artist,Genre
2014,2,2,41,Turn Down For What,DJ Snake & Lil Jon,일렉트로니카
2014,2,2,42,Sail,AWOLNATION,록/메탈
2014,2,2,43,When She Says Baby,Jason Aldean,POP
2014,2,2,44,All Me,Drake Featuring 2 Chainz & Big Sean,랩/힙합
2014,2,2,45,Stay,Florida Georgia Line,컨트리
2014,2,2,46,XO,Beyonce,R&B/Soul
2014,2,2,47,Friday Night,Eric Paslay,컨트리
2014,2,2,48,It Won't Stop,Sevyn Streeter Featuring Chris Brown,R&B/Soul
2014,2,2,49,Unconditionally,Katy Perry,POP
2014,2,2,50,Animals,Martin Garrix,일렉트로니카
2014,2,2,51,Let It Go,Demi Lovato,애니메이션/웹툰
2014,2,2,52,Paranoid,Ty Dolla $ign Featuring B.o.B,랩/힙합
2014,2,2,53,Rap God,Eminem,랩/힙합
2014,2,2,54,Young Girls,Bruno Mars,R&B/Soul
2014,2,2,55,Do You Want To Build A Snowman?,Kristen Bell,POP
2014,2,2,56,Compass,Lady Antebellum,컨트리
2014,2,2,57,For The First Time In Forever,Kristen Bell & Idina Menzel,POP
2014,2,2,58,Rewind,Rascal Flatts,POP
2014,2,2,59,Bottoms Up,Brantley Gilbert,컨트리
2014,2,2,60,Mmm Yeah,Austin Mahone Featuring Pitbull,POP
2014,2,2,61,Can't Remember To Forget You,Shakira Featuring Rihanna,POP
2014,2,2,62,Sweet Annie,Zac Brown Band,POP
2014,2,2,63,Up All Night,Jon Pardi,컨트리
2014,2,2,64,Neon Lights,Demi Lovato,POP
2014,2,2,65,Up Down (Do This All Day),T-Pain Featuring B.o.B,랩/힙합
2014,2,2,66,Doin' What She Likes,Blake Shelton,컨트리
2014,2,2,67,Give Me Back My Hometown,Eric Church,POP
2014,2,2,68,The Language,Drake,랩/힙합
2014,2,2,69,Love Don't Die,The Fray,록/메탈
2014,2,2,70,Don't Let Me Be Lonely,The Band Perry,컨트리
2014,2,2,71,I Hold On,Dierks Bentley,일렉트로니카
2014,2,2,72,Waiting For Superman,Daughtry,록/메탈
2014,2,2,73,Partition,Beyonce,R&B/Soul
2014,2,2,74,Drink To That All Night,Jerrod Niemann,컨트리
2014,2,2,75,See You Tonight,Scotty McCreery,컨트리
2014,2,2,76,Do I Wanna Know?,Arctic Monkeys,POP
2014,2,2,77,Helluva Life,Frankie Ballard,컨트리
2014,2,2,78,19 You + Me,Dan + Shay,컨트리
2014,2,2,79,Get Me Some Of That,Thomas Rhett,컨트리
2014,2,2,80,Ride,SoMo,R&B/Soul
2014,2,2,81,Man Of The Year,ScHoolboy Q,랩/힙합
2014,2,2,82,The Heart Of Dixie,Danielle Bradbery,컨트리
2014,2,2,83,Goodnight Kiss,Randy Houser,컨트리
2014,2,2,84,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,R&B/Soul
2014,2,2,85,El Perdedor,Enrique Iglesias Featuring Marco Antonio Solis,POP
2014,2,2,86,Take Me Home,Cash Cash Featuring Bebe Rexha,일렉트로니카
2014,2,2,87,Thinking About You,Calvin Harris Featuring Ayah Marar,일렉트로니카
2014,2,2,88,Invisible,Hunter Hayes,컨트리
2014,2,2,89,Everything I Shouldn't Be Thinking About,Thompson Square,컨트리
2014,2,2,90,She Knows,J. Cole Featuring Amber Coffman & The Cults,랩/힙합
2014,2,2,91,Na Na,Trey Songz,R&B/Soul
2014,2,2,92,Collard Greens,ScHoolboy Q Featuring Kendrick Lamar,랩/힙합
2014,2,2,93,Worst Behavior,Drake,랩/힙합
2014,2,2,94,We Were Us,Keith Urban And Miranda Lambert,발라드
2014,2,2,95,Carolina,Parmalee,컨트리
2014,2,2,96,Chocolate,The 1975,POP
2014,2,2,97,Radio,Darius Rucker,컨트리
2014,2,2,98,Oceans (Where Feet May Fail),Hillsong UNITED,CCM
2014,2,2,99,Marry Me,Jason Derulo,R&B/Soul
2014,2,2,100,They Don't Know,Rico Love,랩/힙합
2014,2,3,1,Dark Horse,Katy Perry Featuring Juicy J,POP
2014,2,3,2,Drunk In Love,Beyonce Featuring Jay Z,R&B/Soul
2014,2,3,3,Timber,Pitbull Featuring Ke$ha,랩/힙합
2014,2,3,4,Talk Dirty,Jason Derulo Featuring 2 Chainz,R&B/Soul
2014,2,3,5,Counting Stars,OneRepublic,POP
2014,2,3,6,Let Her Go,Passenger,포크
2014,2,3,7,Say Something,A Great Big World & Christina Aguilera,POP
2014,2,3,8,Happy,Pharrell Williams,POP
2014,2,3,9,Royals,Lorde,POP
2014,2,3,10,Team,Lorde,POP
2014,2,3,11,Pompeii,Bastille,POP
2014,2,3,12,The Monster,Eminem Featuring Rihanna,랩/힙합
2014,2,3,13,Radioactive,Imagine Dragons,POP
2014,2,3,14,Story Of My Life,One Direction,POP
2014,2,3,15,Can't Remember To Forget You,Shakira Featuring Rihanna,POP
2014,2,3,16,Burn,Ellie Goulding,POP
2014,2,3,17,All Of Me,John Legend,R&B/Soul
2014,2,3,18,Demons,Imagine Dragons,POP
2014,2,3,19,Wake Me Up!,Avicii,일렉트로니카
2014,2,3,20,Roar,Katy Perry,POP
2014,2,3,21,The Man,Aloe Blacc,R&B/Soul
2014,2,3,22,Show Me,Kid Ink Featuring Chris Brown,랩/힙합
2014,2,3,23,Brave,Sara Bareilles,POP
2014,2,3,24,Let It Go,Idina Menzel,POP
2014,2,3,25,Adore You,Miley Cyrus,POP
2014,2,3,26,My Hitta,YG Featuring Jeezy & Rich Homie Quan,랩/힙합
2014,2,3,27,Wrecking Ball,Miley Cyrus,POP
2014,2,3,28,Hold On,Drake Featuring Majid Jordan,랩/힙합
2014,2,3,29,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,랩/힙합
2014,2,3,30,Stay The Night,Zedd Featuring Hayley Williams,일렉트로니카
2014,2,3,31,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,R&B/Soul
2014,2,3,32,Sweater Weather,The Neighbourhood,록/메탈
2014,2,3,33,Love Me Again,John Newman,R&B/Soul
2014,2,3,34,Best Day Of My Life,American Authors,POP
2014,2,3,35,Drink A Beer,Luke Bryan,컨트리
2014,2,3,36,Do What U Want,Lady Gaga Featuring R. Kelly,POP
2014,2,3,37,Hey Brother,Avicii,일렉트로니카
2014,2,3,38,Young Girls,Bruno Mars,R&B/Soul
2014,2,3,39,Whatever She's Got,David Nail,컨트리
2014,2,3,40,Safe And Sound,Capital Cities,일렉트로니카
2014,2,3,41,Chillin' It,Cole Swindell,R&B/Soul
2014,2,3,42,23,Mike WiLL Made-It Featuring Miley Cyrus,랩/힙합
2014,2,3,43,Turn Down For What,DJ Snake & Lil Jon,일렉트로니카
2014,2,3,44,Invisible,Hunter Hayes,컨트리
2014,2,3,45,Odio,Romeo Santos Featuring Drake,월드뮤직
2014,2,3,46,When She Says Baby,Jason Aldean,POP
2014,2,3,47,Sail,AWOLNATION,록/메탈
2014,2,3,48,Animals,Martin Garrix,일렉트로니카
2014,2,3,49,It Won't Stop,Sevyn Streeter Featuring Chris Brown,R&B/Soul
2014,2,3,50,XO,Beyonce,R&B/Soul
2014,2,3,51,Paranoid,Ty Dolla $ign Featuring B.o.B,랩/힙합
2014,2,3,52,Friday Night,Eric Paslay,컨트리
2014,2,3,53,All Me,Drake Featuring 2 Chainz & Big Sean,랩/힙합
2014,2,3,54,Let It Go,Demi Lovato,애니메이션/웹툰
2014,2,3,55,Rap God,Eminem,랩/힙합
2014,2,3,56,Compass,Lady Antebellum,컨트리
2014,2,3,57,Stay,Florida Georgia Line,컨트리
2014,2,3,58,Bottoms Up,Brantley Gilbert,컨트리
2014,2,3,59,Do You Want To Build A Snowman?,Kristen Bell,POP
2014,2,3,60,Follow Your Arrow,Kacey Musgraves,컨트리
2014,2,3,61,Give Me Back My Hometown,Eric Church,POP
2014,2,3,62,Unconditionally,Katy Perry,POP
2014,2,3,63,Doin' What She Likes,Blake Shelton,컨트리
2014,2,3,64,Neon Lights,Demi Lovato,POP
2014,2,3,65,I Hold On,Dierks Bentley,일렉트로니카
2014,2,3,66,For The First Time In Forever,Kristen Bell & Idina Menzel,POP
2014,2,3,67,Up Down (Do This All Day),T-Pain Featuring B.o.B,랩/힙합
2014,2,3,68,Midnight Memories,One Direction,POP
2014,2,3,69,Confident,Justin Bieber Featuring Chance The Rapper,POP
2014,2,3,70,Partition,Beyonce,R&B/Soul
2014,2,3,71,See You Tonight,Scotty McCreery,컨트리
2014,2,3,72,Helluva Life,Frankie Ballard,컨트리
2014,2,3,73,The Language,Drake,랩/힙합
2014,2,3,74,Cop Car,Keith Urban,랩/힙합
2014,2,3,75,m.A.A.d City,Kendrick Lamar Featuring MC Eiht,랩/힙합
2014,2,3,76,Drink To That All Night,Jerrod Niemann,컨트리
2014,2,3,77,Up All Night,Jon Pardi,컨트리
2014,2,3,78,Do I Wanna Know?,Arctic Monkeys,POP
2014,2,3,79,Take Me Home,Cash Cash Featuring Bebe Rexha,일렉트로니카
2014,2,3,80,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,R&B/Soul
2014,2,3,81,Love Don't Die,The Fray,록/메탈
2014,2,3,82,Get Me Some Of That,Thomas Rhett,컨트리
2014,2,3,83,Goodnight Kiss,Randy Houser,컨트리
2014,2,3,84,Waiting For Superman,Daughtry,록/메탈
2014,2,3,85,19 You + Me,Dan + Shay,컨트리
2014,2,3,86,Rewind,Rascal Flatts,POP
2014,2,3,87,Sweet Annie,Zac Brown Band,POP
2014,2,3,88,Everything I Shouldn't Be Thinking About,Thompson Square,컨트리
2014,2,3,89,A Man Who Was Gonna Die Young,Eric Church,컨트리
2014,2,3,90,Ride,SoMo,R&B/Soul
2014,2,3,91,The Heart Of Dixie,Danielle Bradbery,컨트리
2014,2,3,92,Mmm Yeah,Austin Mahone Featuring Pitbull,POP
2014,2,3,93,Thinking About You,Calvin Harris Featuring Ayah Marar,일렉트로니카
2014,2,3,94,Can't Raise A Man,K. Michelle,R&B/Soul
2014,2,3,95,Na Na,Trey Songz,R&B/Soul
2014,2,3,96,She Knows,J. Cole Featuring Amber Coffman & The Cults,랩/힙합
2014,2,3,97,They Don't Know,Rico Love,랩/힙합
2014,2,3,98,Don't Let Me Be Lonely,The Band Perry,컨트리
2014,2,3,99,Worst Behavior,Drake,랩/힙합
2014,2,3,100,On Top Of The World,Imagine Dragons,POP
2014,2,4,1,Dark Horse,Katy Perry Featuring Juicy J,POP
2014,2,4,2,Happy,Pharrell Williams,POP
2014,2,4,3,Talk Dirty,Jason Derulo Featuring 2 Chainz,R&B/Soul
2014,2,4,4,Say Something,A Great Big World & Christina Aguilera,POP
2014,2,4,5,Let Her Go,Passenger,포크
2014,2,4,6,Timber,Pitbull Featuring Ke$ha,랩/힙합
2014,2,4,7,Counting Stars,OneRepublic,POP
2014,2,4,8,Drunk In Love,Beyonce Featuring Jay Z,R&B/Soul
2014,2,4,9,Team,Lorde,POP
2014,2,4,10,Pompeii,Bastille,POP
2014,2,4,11,The Monster,Eminem Featuring Rihanna,랩/힙합
2014,2,4,12,Royals,Lorde,POP
2014,2,4,13,Story Of My Life,One Direction,POP
2014,2,4,14,Burn,Ellie Goulding,POP
2014,2,4,15,All Of Me,John Legend,R&B/Soul
2014,2,4,16,Demons,Imagine Dragons,POP
2014,2,4,17,The Man,Aloe Blacc,R&B/Soul
2014,2,4,18,Let It Go,Idina Menzel,POP
2014,2,4,19,Wake Me Up!,Avicii,일렉트로니카
2014,2,4,20,Show Me,Kid Ink Featuring Chris Brown,랩/힙합
2014,2,4,21,Can't Remember To Forget You,Shakira Featuring Rihanna,POP
2014,2,4,22,Roar,Katy Perry,POP
2014,2,4,23,Radioactive,Imagine Dragons,POP
2014,2,4,24,Adore You,Miley Cyrus,POP
2014,2,4,25,My Hitta,YG Featuring Jeezy & Rich Homie Quan,랩/힙합
2014,2,4,26,Best Day Of My Life,American Authors,POP
2014,2,4,27,Wrecking Ball,Miley Cyrus,POP
2014,2,4,28,Brave,Sara Bareilles,POP
2014,2,4,29,Hold On,Drake Featuring Majid Jordan,랩/힙합
2014,2,4,30,Hey Brother,Avicii,일렉트로니카
2014,2,4,31,Love Me Again,John Newman,R&B/Soul
2014,2,4,32,Drink A Beer,Luke Bryan,컨트리
2014,2,4,33,Young Girls,Bruno Mars,R&B/Soul
2014,2,4,34,Sweater Weather,The Neighbourhood,록/메탈
2014,2,4,35,Whatever She's Got,David Nail,컨트리
2014,2,4,36,Stay The Night,Zedd Featuring Hayley Williams,일렉트로니카
2014,2,4,37,Turn Down For What,DJ Snake & Lil Jon,일렉트로니카
2014,2,4,38,Chillin' It,Cole Swindell,R&B/Soul
2014,2,4,39,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,R&B/Soul
2014,2,4,40,When She Says Baby,Jason Aldean,POP
2014,2,4,41,Sail,AWOLNATION,록/메탈
2014,2,4,42,Paranoid,Ty Dolla $ign Featuring B.o.B,랩/힙합
2014,2,4,43,Safe And Sound,Capital Cities,일렉트로니카
2014,2,4,44,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,랩/힙합
2014,2,4,45,Animals,Martin Garrix,일렉트로니카
2014,2,4,46,Neon Lights,Demi Lovato,POP
2014,2,4,47,23,Mike WiLL Made-It Featuring Miley Cyrus,랩/힙합
2014,2,4,48,Bottoms Up,Brantley Gilbert,컨트리
2014,2,4,49,Friday Night,Eric Paslay,컨트리
2014,2,4,50,Do What U Want,Lady Gaga Featuring R. Kelly,POP
2014,2,4,51,It Won't Stop,Sevyn Streeter Featuring Chris Brown,R&B/Soul
2014,2,4,52,Give Me Back My Hometown,Eric Church,POP
2014,2,4,53,Compass,Lady Antebellum,컨트리
2014,2,4,54,All Me,Drake Featuring 2 Chainz & Big Sean,랩/힙합
2014,2,4,55,Doin' What She Likes,Blake Shelton,컨트리
2014,2,4,56,Let It Go,Demi Lovato,애니메이션/웹툰
2014,2,4,57,Do You Want To Build A Snowman?,Kristen Bell,POP
2014,2,4,58,Rap God,Eminem,랩/힙합
2014,2,4,59,I Hold On,Dierks Bentley,일렉트로니카
2014,2,4,60,Love Don't Die,The Fray,록/메탈
2014,2,4,61,Helluva Life,Frankie Ballard,컨트리
2014,2,4,62,See You Tonight,Scotty McCreery,컨트리
2014,2,4,63,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,R&B/Soul
2014,2,4,64,Stay,Florida Georgia Line,컨트리
2014,2,4,65,XO,Beyonce,R&B/Soul
2014,2,4,66,Up Down (Do This All Day),T-Pain Featuring B.o.B,랩/힙합
2014,2,4,67,Take Me Home,Cash Cash Featuring Bebe Rexha,일렉트로니카
2014,2,4,68,Unconditionally,Katy Perry,POP
2014,2,4,69,For The First Time In Forever,Kristen Bell & Idina Menzel,POP
2014,2,4,70,Drink To That All Night,Jerrod Niemann,컨트리
2014,2,4,71,The Language,Drake,랩/힙합
2014,2,4,72,19 You + Me,Dan + Shay,컨트리
2014,2,4,73,Cop Car,Keith Urban,랩/힙합
2014,2,4,74,Goodnight Kiss,Randy Houser,컨트리
2014,2,4,75,Get Me Some Of That,Thomas Rhett,컨트리
2014,2,4,76,Do I Wanna Know?,Arctic Monkeys,POP
2014,2,4,77,Everything I Shouldn't Be Thinking About,Thompson Square,컨트리
2014,2,4,78,Waiting For Superman,Daughtry,록/메탈
2014,2,4,79,Rewind,Rascal Flatts,POP
2014,2,4,80,Na Na,Trey Songz,R&B/Soul
2014,2,4,81,The Heart Of Dixie,Danielle Bradbery,컨트리
2014,2,4,82,Ride,SoMo,R&B/Soul
2014,2,4,83,Odio,Romeo Santos Featuring Drake,월드뮤직
2014,2,4,84,Confident,Justin Bieber Featuring Chance The Rapper,POP
2014,2,4,85,They Don't Know,Rico Love,랩/힙합
2014,2,4,86,Thinking About You,Calvin Harris Featuring Ayah Marar,일렉트로니카
2014,2,4,87,The Worst,Jhene Aiko,R&B/Soul
2014,2,4,88,Partition,Beyonce,R&B/Soul
2014,2,4,89,Invisible,Hunter Hayes,컨트리
2014,2,4,90,Human,Christina Perri,POP
2014,2,4,91,Chocolate,The 1975,POP
2014,2,4,92,Midnight Memories,One Direction,POP
2014,2,4,93,On Top Of The World,Imagine Dragons,POP
2014,2,4,94,Oceans (Where Feet May Fail),Hillsong UNITED,CCM
2014,2,4,95,Worst Behavior,Drake,랩/힙합
2014,2,4,96,Sweet Annie,Zac Brown Band,POP
2014,2,4,97,Beat Of The Music,Brett Eldredge,컨트리
2014,2,4,98,She Knows,J. Cole Featuring Amber Coffman & The Cults,랩/힙합
2014,2,4,99,Up All Night,Jon Pardi,컨트리
2014,2,4,100,Can't Raise A Man,K. Michelle,R&B/Soul
2014,3,1,1,Dark Horse,Katy Perry Featuring Juicy J,POP
2014,3,1,2,Happy,Pharrell Williams,POP
2014,3,1,3,Talk Dirty,Jason Derulo Featuring 2 Chainz,R&B/Soul
2014,3,1,4,Say Something,A Great Big World & Christina Aguilera,POP
2014,3,1,5,Drunk In Love,Beyonce Featuring Jay Z,R&B/Soul
2014,3,1,6,Counting Stars,OneRepublic,POP
2014,3,1,7,Timber,Pitbull Featuring Ke$ha,랩/힙합
2014,3,1,8,Pompeii,Bastille,POP
2014,3,1,9,Team,Lorde,POP
2014,3,1,10,Let Her Go,Passenger,포크
2014,3,1,11,All Of Me,John Legend,R&B/Soul
2014,3,1,12,Story Of My Life,One Direction,POP
2014,3,1,13,The Monster,Eminem Featuring Rihanna,랩/힙합
2014,3,1,14,Royals,Lorde,POP
2014,3,1,15,Burn,Ellie Goulding,POP
2014,3,1,16,The Man,Aloe Blacc,R&B/Soul
2014,3,1,17,Show Me,Kid Ink Featuring Chris Brown,랩/힙합
2014,3,1,18,Let It Go,Idina Menzel,POP
2014,3,1,19,Demons,Imagine Dragons,POP
2014,3,1,20,Wake Me Up!,Avicii,일렉트로니카
2014,3,1,21,Adore You,Miley Cyrus,POP
2014,3,1,22,Can't Remember To Forget You,Shakira Featuring Rihanna,POP
2014,3,1,23,Roar,Katy Perry,POP
2014,3,1,24,My Hitta,YG Featuring Jeezy & Rich Homie Quan,랩/힙합
2014,3,1,25,Best Day Of My Life,American Authors,POP
2014,3,1,26,Radioactive,Imagine Dragons,POP
2014,3,1,27,Hey Brother,Avicii,일렉트로니카
2014,3,1,28,Chillin' It,Cole Swindell,R&B/Soul
2014,3,1,29,Wrecking Ball,Miley Cyrus,POP
2014,3,1,30,Love Me Again,John Newman,R&B/Soul
2014,3,1,31,Drink A Beer,Luke Bryan,컨트리
2014,3,1,32,Turn Down For What,DJ Snake & Lil Jon,일렉트로니카
2014,3,1,33,Brave,Sara Bareilles,POP
2014,3,1,34,Hold On,Drake Featuring Majid Jordan,랩/힙합
2014,3,1,35,Young Girls,Bruno Mars,R&B/Soul
2014,3,1,36,Neon Lights,Demi Lovato,POP
2014,3,1,37,Animals,Martin Garrix,일렉트로니카
2014,3,1,38,Paranoid,Ty Dolla $ign Featuring B.o.B,랩/힙합
2014,3,1,39,Sweater Weather,The Neighbourhood,록/메탈
2014,3,1,40,Sail,AWOLNATION,록/메탈
2014,3,1,41,When She Says Baby,Jason Aldean,POP
2014,3,1,42,Bottoms Up,Brantley Gilbert,컨트리
2014,3,1,43,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,R&B/Soul
2014,3,1,44,Give Me Back My Hometown,Eric Church,POP
2014,3,1,45,Whatever She's Got,David Nail,컨트리
2014,3,1,46,Safe And Sound,Capital Cities,일렉트로니카
2014,3,1,47,Stay The Night,Zedd Featuring Hayley Williams,일렉트로니카
2014,3,1,48,23,Mike WiLL Made-It Featuring Miley Cyrus,랩/힙합
2014,3,1,49,Doin' What She Likes,Blake Shelton,컨트리
2014,3,1,50,Compass,Lady Antebellum,컨트리
2014,3,1,51,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,랩/힙합
2014,3,1,52,It Won't Stop,Sevyn Streeter Featuring Chris Brown,R&B/Soul
2014,3,1,53,Helluva Life,Frankie Ballard,컨트리
2014,3,1,54,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,R&B/Soul
2014,3,1,55,Let It Go,Demi Lovato,애니메이션/웹툰
2014,3,1,56,Do You Want To Build A Snowman?,Kristen Bell,POP
2014,3,1,57,See You Tonight,Scotty McCreery,컨트리
2014,3,1,58,I Hold On,Dierks Bentley,일렉트로니카
2014,3,1,59,Rap God,Eminem,랩/힙합
2014,3,1,60,Cop Car,Keith Urban,랩/힙합
2014,3,1,61,Drink To That All Night,Jerrod Niemann,컨트리
2014,3,1,62,Everything Is AWESOME!!!,Tegan And Sara Featuring The Lonely Island,POP
2014,3,1,63,Automatic,Miranda Lambert,POP
2014,3,1,64,Take Me Home,Cash Cash Featuring Bebe Rexha,일렉트로니카
2014,3,1,65,Up Down (Do This All Day),T-Pain Featuring B.o.B,랩/힙합
2014,3,1,66,Friday Night,Eric Paslay,컨트리
2014,3,1,67,Rewind,Rascal Flatts,POP
2014,3,1,68,Do What U Want,Lady Gaga Featuring R. Kelly,POP
2014,3,1,69,Na Na,Trey Songz,R&B/Soul
2014,3,1,70,Love Don't Die,The Fray,록/메탈
2014,3,1,71,19 You + Me,Dan + Shay,컨트리
2014,3,1,72,The Language,Drake,랩/힙합
2014,3,1,73,Unconditionally,Katy Perry,POP
2014,3,1,74,Get Me Some Of That,Thomas Rhett,컨트리
2014,3,1,75,Stoner,Young Thug,랩/힙합
2014,3,1,76,Stay,Florida Georgia Line,컨트리
2014,3,1,77,Goodnight Kiss,Randy Houser,컨트리
2014,3,1,78,For The First Time In Forever,Kristen Bell & Idina Menzel,POP
2014,3,1,79,Do I Wanna Know?,Arctic Monkeys,POP
2014,3,1,80,Achy Breaky 2,Buck 22 Featuring Billy Ray Cyrus,POP
2014,3,1,81,Waiting For Superman,Daughtry,록/메탈
2014,3,1,82,Everything I Shouldn't Be Thinking About,Thompson Square,컨트리
2014,3,1,83,XO,Beyonce,R&B/Soul
2014,3,1,84,Human,Christina Perri,POP
2014,3,1,85,Ride,SoMo,R&B/Soul
2014,3,1,86,This Is How We Roll,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,국외영화
2014,3,1,87,The Worst,Jhene Aiko,R&B/Soul
2014,3,1,88,You're Mine (Eternal),Mariah Carey,R&B/Soul
2014,3,1,89,They Don't Know,Rico Love,랩/힙합
2014,3,1,90,Chocolate,The 1975,POP
2014,3,1,91,Odio,Romeo Santos Featuring Drake,월드뮤직
2014,3,1,92,The Heart Of Dixie,Danielle Bradbery,컨트리
2014,3,1,93,Thinking About You,Calvin Harris Featuring Ayah Marar,일렉트로니카
2014,3,1,94,On Top Of The World,Imagine Dragons,POP
2014,3,1,95,Partition,Beyonce,R&B/Soul
2014,3,1,96,Classic,MKTO,POP
2014,3,1,97,Beat Of The Music,Brett Eldredge,컨트리
2014,3,1,98,Oceans (Where Feet May Fail),Hillsong UNITED,CCM
2014,3,1,99,Worst Behavior,Drake,랩/힙합
2014,3,1,100,Explosions,Ellie Goulding,POP
2014,3,2,1,Happy,Pharrell Williams,POP
2014,3,2,2,Dark Horse,Katy Perry Featuring Juicy J,POP
2014,3,2,3,Talk Dirty,Jason Derulo Featuring 2 Chainz,R&B/Soul
2014,3,2,4,All Of Me,John Legend,R&B/Soul
2014,3,2,5,Drunk In Love,Beyonce Featuring Jay Z,R&B/Soul
2014,3,2,6,Pompeii,Bastille,POP
2014,3,2,7,Team,Lorde,POP
2014,3,2,8,Say Something,A Great Big World & Christina Aguilera,POP
2014,3,2,9,Counting Stars,OneRepublic,POP
2014,3,2,10,Timber,Pitbull Featuring Ke$ha,랩/힙합
2014,3,2,11,Let Her Go,Passenger,포크
2014,3,2,12,Story Of My Life,One Direction,POP
2014,3,2,13,The Man,Aloe Blacc,R&B/Soul
2014,3,2,14,The Monster,Eminem Featuring Rihanna,랩/힙합
2014,3,2,15,Burn,Ellie Goulding,POP
2014,3,2,16,Show Me,Kid Ink Featuring Chris Brown,랩/힙합
2014,3,2,17,Royals,Lorde,POP
2014,3,2,18,Let It Go,Idina Menzel,POP
2014,3,2,19,Demons,Imagine Dragons,POP
2014,3,2,20,Wake Me Up!,Avicii,일렉트로니카
2014,3,2,21,Roar,Katy Perry,POP
2014,3,2,22,My Hitta,YG Featuring Jeezy & Rich Homie Quan,랩/힙합
2014,3,2,23,Best Day Of My Life,American Authors,POP
2014,3,2,24,Hey Brother,Avicii,일렉트로니카
2014,3,2,25,Adore You,Miley Cyrus,POP
2014,3,2,26,Can't Remember To Forget You,Shakira Featuring Rihanna,POP
2014,3,2,27,Radioactive,Imagine Dragons,POP
2014,3,2,28,Chillin' It,Cole Swindell,R&B/Soul
2014,3,2,29,Turn Down For What,DJ Snake & Lil Jon,일렉트로니카
2014,3,2,30,Love Me Again,John Newman,R&B/Soul
2014,3,2,31,Wrecking Ball,Miley Cyrus,POP
2014,3,2,32,Young Girls,Bruno Mars,R&B/Soul
2014,3,2,33,Paranoid,Ty Dolla $ign Featuring B.o.B,랩/힙합
2014,3,2,34,Bottoms Up,Brantley Gilbert,컨트리
2014,3,2,35,Hold On,Drake Featuring Majid Jordan,랩/힙합
2014,3,2,36,Animals,Martin Garrix,일렉트로니카
2014,3,2,37,Drink A Beer,Luke Bryan,컨트리
2014,3,2,38,Neon Lights,Demi Lovato,POP
2014,3,2,39,Brave,Sara Bareilles,POP
2014,3,2,40,When She Says Baby,Jason Aldean,POP
2014,3,2,41,Sail,AWOLNATION,록/메탈
2014,3,2,42,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,R&B/Soul
2014,3,2,43,Doin' What She Likes,Blake Shelton,컨트리
2014,3,2,44,Safe And Sound,Capital Cities,일렉트로니카
2014,3,2,45,Sweater Weather,The Neighbourhood,록/메탈
2014,3,2,46,Compass,Lady Antebellum,컨트리
2014,3,2,47,Give Me Back My Hometown,Eric Church,POP
2014,3,2,48,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,R&B/Soul
2014,3,2,49,Whatever She's Got,David Nail,컨트리
